id,title,pos_score,neutral_score,neg_score
11428580,"Oui, chef! 'Carême' introduces world's first (sexy) celebrity chef, a Napoleonic-era kitchen god",0.886755,0.090032,0.023213
11428533,Airlines Warn of Fewer European Tourists to the U.S.,0.026713,0.907406,0.065881
11428517,Paul McCartney Gives Rare Insight into Love Life with Wife Nancy: 'We're Pretty Much Like Any Other Normal Couple!',0.565348,0.378026,0.056626
11428516,Sammy Hagar Wanted to Break David Lee Roth's 'F-----' Neck' When He Disappointed Fans at Shows,0.042038,0.443918,0.514044
11428525,James Marsden and Olivia Munn Were High School Classmates in Oklahoma: ‘We Went to Applebee’s Back in the Day’ (Exclusive),0.058039,0.899012,0.042948
11428523,Richardson Hitchins maiden IBF World Junior-Welterweight title defense announced,0.146815,0.841206,0.011979
11428612,LiveOne (Nasdaq: LVO) Explores Strategic Options After $207M Napster Sale,0.136576,0.804841,0.058584
11428527,Kacey Musgraves Clarifies Whether or Not She's Quit Weed: 'More Power to Whatever Suits You',0.146764,0.658963,0.194273
11428544,Google confirms it’s close to getting Gemini support on iPhones,0.281509,0.69938,0.019111
11428520,How Donald Trump Became India’s New Best Friend,0.584597,0.352691,0.062713
11428546,"NYT Connections Hints And Answers For Thursday, May 1",0.016842,0.978305,0.004853
11428534,Indiana women's basketball Big Ten home and away opponents released 2025-26,0.019108,0.974482,0.006409
11426359,Barboursville Vineyards captures record 6th Governor’s Cup,0.610147,0.353176,0.036677
11428744,BTS’ J-Hope Says South Korean Military Service Was ‘A Very Important Part’ Of Realizing The Impact Of His Career,0.55816,0.428449,0.013391
11428535,Of Course Jack Black's 'Minecraft Movie' Song About 'Lava Chicken' Is the Shortest to Enter the Billboard Hot 100 Chart,0.061508,0.662054,0.276438
11428519,Don Toliver & Doja Cat Hit the Fast Lane for New Song ‘Lose My Mind’: Watch the Music Video,0.091961,0.822427,0.085612
11428747,Ole Obermann and Rachel Newman Named Co-Heads of Apple Music,0.055191,0.925662,0.019147
11428478,Pixel 10 Display Could Finally Fix Google’s Pixel Eye-Strain Issue,0.319653,0.560711,0.119635
11428512,Turnstile Shares New Video & Songs Featuring Vocals From Dev Hynes & Paramore’s Hayley Williams: Listen,0.122237,0.860967,0.016796
11428513,Gwyneth Paltrow Lived With Chris Martin Post-Separation for 1 Year,0.038429,0.948653,0.012918
11428542,SANDOVAL: Mainstream Media Accidentally Proves They’ve Never Met A Christian Before,0.016512,0.673488,0.31
11428555,"Kanye West releases 'Donda 2' album on Spotify, Apple Music, more",0.026355,0.953944,0.019701
11428515,Google CEO Sundar Pichai testifies ‘extraordinary’ DOJ remedies would cause ‘many unintended consequences’,0.315788,0.620014,0.064198
11428705,Pro-SALT Republicans to Debate Deduction Increase,0.169589,0.809254,0.021157
11428545,WhatsApp is working on private AI chats in the cloud,0.090618,0.888426,0.020956
11428509,Diego Luna Tells Us Why ‘Something Has To Be on the Line’ in ‘Andor’ Season 2,0.109679,0.876269,0.014052
11426233,Google Play Slashes 1.6 Million Apps In Brutal Crackdown On Low-Quality Content,0.012122,0.048319,0.939559
11428538,"Lorde Announces New Album, ‘Virgin’: ‘100% Written in Blood’",0.144326,0.831863,0.023811
11428624,Dead Internet Theory: AI Chatbots Don't Even Need Humans Anymore,0.034351,0.348306,0.617343
11428582,Bono Shares the 'Tall Tales of a Short Rock Star' in New Documentary Trailer,0.052722,0.925742,0.021536
11428561,Mattel Honors Fashion Designer Anna Sui With Her Own Barbie Doll for AAPI Heritage Month (Exclusive),0.392283,0.59287,0.014848
11425950,Reba McEntire Realized Early That the Music Business Requires the Same 'Work Ethic' as 'Rodeo and Ranching',0.563393,0.379145,0.057461
11428548,"Meta, app makers launch Washington lobby to fight Apple and Google",0.022164,0.236023,0.741813
11428570,Florence Pugh Says Thunderbolts* Rotten Tomatoes Rating 'Has Us Vibrating' Before Marvel's Latest Opens,0.174115,0.793896,0.031989
11426306,Apple May Face Criminal Charges for Allegedly Lying to a Federal Judge,0.002024,0.01543,0.982547
11426297,Judge rules Apple violated order to reform App Store,0.003438,0.04387,0.952692
11428571,"Kyland Young Says His Autism Has ‘Definitely Been Helpful’ on 'The Challenge,' Allows Him to ‘Solve Things Faster Than Most People’ (Exclusive)",0.784857,0.181118,0.034025
11428586,Google hopes to reach Gemini deal with Apple this year,0.065318,0.915996,0.018686
11428787,"Ashlyn Harris Says Girlfriend Sophia Bush Doesn’t See 'My Pain and Scars as an Issue,' Views Them as 'a Superpower'",0.220348,0.625788,0.153864
11429058,Dick Van Dyke Shares the Secrets to a Happy Life in 'New Book 100 Rules for Living to 100' — See the Cover! (Exclusive),0.606816,0.367231,0.025954
11429039,"‘A Simple Favor’ Writer Jessica Sharzer Directing Adaptation of Sian Gilbert’s ‘She Started It’ for Lyrical Media, Ryder Picture Company (EXCLUSIVE)",0.425546,0.531394,0.043059
11429040,"Universal Music Group Posts Strong Revenue for First Quarter, Although Streaming Growth Continues to Level Off",0.70782,0.249805,0.042375
11429065,George Kittle contract extension passes Trey McBride's,0.066121,0.912425,0.021454
11429056,The New Divide in American Marriage,0.063079,0.854994,0.081927
11429068,Wyatt Russell Reveals How Filming Marvel's 'Thunderbolts*' Helped Him Transition into Being a Father of 2,0.47964,0.480456,0.039903
11429078,"Echoes of Rap's Golden Age, and Voices of Its Future",0.504698,0.462075,0.033227
11429046,"Podcast: Critical Game 5s offer different opportunities for Wolves, Wild",0.075085,0.913855,0.01106
11429055,The Great Language Flattening,0.672585,0.177648,0.149767
11429071,Adam Levine Recalls Conversation with Blake Shelton About Dissing Each Other on The Voice and How Hard They'd Go,0.052798,0.761997,0.185205
11429070,Jon Bon Jovi Celebrates Wedding Anniversary with Wife Dorothea: '36 Roses for 36 Amazing Years',0.513539,0.472502,0.013959
11428933,The Voice' Contestant Wows Coaches with a Jazzy Cover of Outkast's 'Hey Ya!,0.615874,0.325583,0.058542
11428893,"The music of 'Sinners,' hyper-pop and more: The Contenders, Vol. 9",0.099963,0.871222,0.028815
11429029,"Pac-12 announces TV deal with The CW, CBS and ESPN for 2025",0.06346,0.928996,0.007544
11429205,Ryan Garcia Vs. Rolly Romero Full Fight Card & Everything You Should Know,0.09906,0.860916,0.040023
11429203,An Antitrust Hearing That’s Low on Drama Has High Stakes,0.3315,0.543109,0.125391
11429067,Scroll and save with the lowest price ever offered on a 2025 iPad today on Amazon,0.29125,0.651251,0.057499
11429211,AI Therapists Are Here: 14 Groundbreaking Mental Health Tools You Need To Know,0.883654,0.084709,0.031636
11429069,Major companies face a difficult task in estimating the impact of tariffs on their business,0.06643,0.621727,0.311843
11429074,"Dow Jones Leads As Nasdaq Lags; Spotify Sinks,",0.041891,0.291615,0.666495
11429217,What Trump’s tariff tantrum will do to world trade: podcast,0.033491,0.815709,0.1508
11429081,"Sex, Drugs and Stilettos: The True Story Behind Climbing in Heels, One of Summer’s Hottest New Books (Exclusive)",0.18839,0.669753,0.141857
11429066,"Haim announces 2025 ‘I Quit Tour,’ MSG show. Get tickets today",0.040798,0.940521,0.018681
11429036,Washington vs. Washington State in Apple Cup among two Pac-12 games airing in primetime on CBS in 2025 season,0.034802,0.937909,0.027289
11429104,Dua Lipa Stuns in Black Dress at 50th Chaplin Award Gala,0.048475,0.937602,0.013923
11429059,"UPS Says It Will Cut 20,000 Jobs",0.043833,0.459314,0.496853
11429239,"Dow Jones Futures: Nvidia, Tesla Test Key Levels; Apple, Amazon Lead Big Earnings Reports",0.743356,0.209187,0.047457
11429061,Jon Stewart Slams Trump’s First 100 Days,0.017477,0.541808,0.440715
11429051,"Colts post-draft depth chart: Indy has plenty of playmakers, but can QBs get them the ball?",0.097825,0.860243,0.041932
11429064,What Won't Be Mentioned During Trump's Interview,0.007295,0.958332,0.034372
11429027,AP Top Technology News at 1:00 p.m. EDT,0.012225,0.983391,0.004385
11429200,38 Revolutionary Products To Rocket You Into The Future,0.808482,0.155633,0.035885
11429256,Get Ready To Spend The Rest Of 2025 Traveling With These 29 Newer Products,0.780315,0.201285,0.0184
11429049,Who knows more: NFL front offices or Mel Kiper? Deitsch’s Media Mailbag,0.009061,0.982598,0.008341
11429063,Amazon Backs Down After White House Attack,0.011174,0.229618,0.759208
11429075,Your Meta Ray-Bans just got a major feature upgrade for free,0.595627,0.349924,0.054449
11429052,"Club thriving with only ‘local’ players, DC’s Pogba discovery rights, Champions League preview",0.380947,0.593907,0.025146
11429255,"AU Deals: A Bargain Andor Experience, Cheapest Switch 2 in Town, Mad Monster Huntin' Deals, and More!",0.398178,0.557184,0.044638
11429073,The best AirPods you can buy are $80 off on Amazon right now,0.331051,0.592621,0.076327
11429053,Thunder or Cavaliers? Which team had the most impressive NBA playoff sweep?,0.28238,0.610765,0.106855
11428922,HAIM announces tour with MSG concert: How to get tickets before sell out,0.053582,0.892959,0.053458
11428854,Spotify adds 5M premium users and hits record operating income,0.663728,0.281412,0.05486
11428552,LI motorcycle schools to resume classes after contract is signed,0.116866,0.867187,0.015947
11428895,Meta has a plan to bring AI to WhatsApp chats without breaking privacy,0.543202,0.283449,0.173349
11428874,How to avoid credit card late fees after a court threw out a proposed cap,0.034047,0.112488,0.853465
11428911,Kourtney Kardashian Shares Snaps Breastfeeding Her 17-Month-Old Son Rocky,0.031344,0.752585,0.216071
11428869,The Murderbot Books Are on Sale Ahead of the Apple TV+ Show’s Premiere,0.019694,0.961043,0.019263
11428876,Secret AI experiment on Reddit accused of ethical violations,0.002023,0.024952,0.973024
11428914,"Why ‘Oh, Mary!’ Star Conrad Ricamora Thrives Off Cole Escola’s “Maddening” Talent",0.1145,0.606438,0.279062
11428873,Inside the FDNY’s high-tech robot firefighting team and its mechanical dogs that go where people can’t,0.242849,0.274733,0.482418
11428853,Google Play sees 47% decline in apps since start of last year,0.03081,0.820869,0.148321
11428896,'Hostile and political act': White House clashes with Amazon over idea to disclose tariff costs,0.008742,0.064176,0.927082
11428865,Noah Lyles Bets He'll 'Wing' His Wedding Vows to Fiancée Junelle Bromfield Like He Did His Proposal Speech,0.3647,0.57871,0.05659
11428866,How many Ohio State players will go in the first round of the 2026 NFL Draft? Buckeye Talk podcast,0.020423,0.972905,0.006672
11428862,Chris Hemsworth Is a Proud Dad After His Son Competes in His First Ever Motocross Race — and Comes in Third!,0.802574,0.168614,0.028812
11428855,"Martinelli's recalls over 170,000 bottles of apple juice",0.087858,0.723121,0.189021
11428794,Apple's MacBook Air M4 Is on Surprise Sale for $850,0.213098,0.71651,0.070392
11428834,Katie Thurston Wonders if Her Breast Cancer Is a ‘Blessing in Disguise' but Says She’s ‘Still Discovering’ What That Means,0.186902,0.635678,0.17742
11239101,Best watchOS Tips And Tricks For Apple Watch Series 5 Revealed,0.047563,0.910653,0.041785
11428813,Fuming NYC businesses warn of exodus over Hochul’s plan to hike payroll taxes to pay for MTA’s massive $68B capital plan,0.019255,0.091256,0.889489
11428842,PODCAST: Brandon Marcello of CBS Sports on Arkansas Edge legal challenges,0.01537,0.868305,0.116325
11428845,The Best Karaoke Machines That’ll Keep You Singing Into The Night,0.844495,0.110017,0.045488
11428812,Wild bank-robbing crime novelist who has NYC publisher is busted in white Rolls Royce,0.003661,0.032787,0.963552
11428811,How ‘Real Women Have Curves’ Took the Fast Track to Broadway,0.240434,0.727455,0.032111
11428798,Surprise! The Newest Apple iPads Are All on Sale.,0.380169,0.505559,0.114271
11428757,Stephen Miller Tells Fox News to Fire Pollster,0.016815,0.604449,0.378736
11428822,Desperate Housewives Offshoot in the Works with Kerry Washington's Production Company,0.037231,0.947574,0.015195
11428825,Joe Jonas Has an Unexpected Response to Married Couple Arguing About His Height,0.124399,0.596167,0.279434
11428795,New ‘God Save Birmingham’ Trailer Reveals Exclusive Gameplay Footage That Just May Be Too Good To Be True,0.463715,0.470404,0.065881
11428818,Apple launches a new celebrity hub that’s all about Apple,0.809583,0.160595,0.029823
11428773,"How to watch ’1000-lb Sisters’ Season 7, Episode 3 for free without cable tonight",0.034712,0.949821,0.015467
11428878,'Lasting damage': Anti-Trump senators assess 'staggering' impact of Trump 2.0,0.044477,0.387589,0.567934
11428815,Is Isaiah Stewart playing tonight? Detroit Pistons center out vs Knicks,0.012172,0.974479,0.013349
11428783,Nate Robinson thanks ‘guardian angel’ kidney donor who helped save his life in emotional moment,0.813474,0.169756,0.01677
11428802,Making Sure You Don’t Buy the Wrong House,0.584514,0.176518,0.238969
11428800,Stanley Tucci Says His Younger Kids Speak with a British Accent: ‘It’s Always Funny’,0.470033,0.498634,0.031333
11428819,The Wiretap: The Worrying Rise Of ‘Violence-As-A-Service’,0.045,0.641333,0.313667
11428774,"Excessive use of emojis in a text message reveals this about someone, study says",0.033199,0.841854,0.124947
11428816,Why Wired Earbuds and Headphones Aren't Going Anywhere,0.028644,0.778723,0.192632
11428801,Michigan State football reportedly lands transfer Cam Williams,0.076965,0.903931,0.019105
11429090,"Rules Of Client Engagement, According To Pragmatism",0.032612,0.9608,0.006588
11429100,The Power Of Strong Opinions: Build A Brand That Can't Be Ignored,0.853832,0.054537,0.091632
11428780,Adams considering running on second ballot line meant to boost his support for NYC Jews,0.813864,0.173613,0.012522
11429101,Financial Literacy For Families: Teaching Kids Lessons That Stick,0.690142,0.16024,0.149618
11429106,McPeek back in Derby with late entry,0.058729,0.921097,0.020175
11429087,Josh Harris transfers to IU basketball; second from North Florida,0.043959,0.940399,0.015642
11428791,"Arizona Cardinals release TE Bernhard Seikovits, OL Matthew Jones",0.025046,0.959682,0.015272
11428788,"Pac-12 reaches TV deals for OSU, WSU games",0.090055,0.898969,0.010976
11429089,MAGA’s next wave of influencers saved TikTok,0.651558,0.305162,0.04328
11429103,Amazing Race Winners Penn and Kim Holderness Announce New Kids Book on ADHD — See the Cover! (Exclusive),0.432273,0.534731,0.032996
11429126,Mobilisights Celebrates Two Years With New Anonymized Data Services,0.830445,0.138959,0.030597
11429138,Bob Marley’s Bestseller Bounces Back To The Charts In A Big Way,0.6021,0.352475,0.045425
11429140,Corsicana: The Best (New) Little Art Town In Texas,0.242247,0.733812,0.023942
11429145,Nashville’s Ranger Station Fragrances Debuts A New York City Boutique,0.158163,0.806711,0.035125
11429161,"Apple iPhone 17 Pro Key Feature Canceled, Report Claims",0.004616,0.221443,0.773941
11428781,"Gadgets Are Getting More Expensive, But Not Even Amazon Wants to Say âTariffsâ",0.065872,0.451583,0.482546
